,from,job_id,job_title,job_company,job_location,job_link
302,Indeed,4a5eba8262587871,Sr Research Analyst,"Discovery Communications, Inc.","New York, NY",http://www.indeed.com/rc/clk?jk=4a5eba8262587871
303,Indeed,9b3ad57f7ebfbf6b,Principal Data Scientist,automotiveMastermind Inc.,"New York, NY 10038 (Financial District area)",http://www.indeed.com/rc/clk?jk=9b3ad57f7ebfbf6b
304,Indeed,929c43b3059c5122,IBD Plexus Data Scientist,Crohn?s & Colitis Foundation,"New York, NY 10017 (Midtown area)",http://www.indeed.com/rc/clk?jk=929c43b3059c5122
306,Indeed,14329267ea20bb8f,Sr. Data Scientist,Fulcrum,"New York, NY",http://www.indeed.com/rc/clk?jk=14329267ea20bb8f
308,Indeed,410fb96c7b825884,Statistical Analyst,Hospital for Special Surgery,"New York, NY",http://www.indeed.com/rc/clk?jk=410fb96c7b825884
309,Indeed,7d627a93de29dff3,Research Analyst,Cushman & Wakefield,"Brooklyn, NY",http://www.indeed.com/rc/clk?jk=7d627a93de29dff3
317,Indeed,d530b55d2b1a36df,Policy Data Analyst,DEPARTMENT OF FINANCE,"Manhattan, NY",http://www.indeed.com/rc/clk?jk=d530b55d2b1a36df
318,Indeed,7643980afb2ac54e,"Data Scientist, Marketing Analytics",Analytic Recruiting,"New York, NY 10017 (Midtown area)",http://www.indeed.com/rc/clk?jk=7643980afb2ac54e
320,Indeed,0130edfba73d669a,Data Scientist,Murmuration,"New York, NY 10005 (Financial District area)",http://www.indeed.com/rc/clk?jk=0130edfba73d669a
322,Indeed,819f88f7375062fb,Data Scientist,Eliassen Group,"New York, NY 10017 (Midtown area)",http://www.indeed.com/rc/clk?jk=819f88f7375062fb
323,Indeed,bac6043387ab92b4,Fixed Income Quantitative Research Analyst,Susquehanna International Group,"New York, NY 10005 (Financial District area)",http://www.indeed.com/rc/clk?jk=bac6043387ab92b4
324,Indeed,02b845d17d94c5d6,Senior Data Engineer,Enterprise Select,"New York, NY 10011 (Chelsea area)",http://www.indeed.com/rc/clk?jk=02b845d17d94c5d6
325,Indeed,c2a5f290be721df6,Senior Data Scientist,Analytic Recruiting,"New York, NY 10017 (Midtown area)",http://www.indeed.com/rc/clk?jk=c2a5f290be721df6
332,Indeed,d7653057fc620dcd,Data Analyst,POLICE DEPARTMENT,"New York, NY",http://www.indeed.com/rc/clk?jk=d7653057fc620dcd
333,Indeed,9e9218d1eee70b77,"Cognitive Apps Engineer, Data Scientist- IBM Consulting, New York",IBM,"New York, NY",http://www.indeed.com/rc/clk?jk=9e9218d1eee70b77
335,Indeed,2112ecdbe249e531,"Analyst/Associate, Investment Research QIS ? Asset Management",Credit Suisse,"New York, NY 10022 (Midtown area)",http://www.indeed.com/rc/clk?jk=2112ecdbe249e531
336,Indeed,f1b93752cc03b685,Research Data Analyst,Institute for the Study of Decision Making,"New York, NY",http://www.indeed.com/rc/clk?jk=f1b93752cc03b685
337,Indeed,ae14db21c74c970e,ADMINISTRATIVE SECRETARY I - Department of Surgery,Mount Sinai Health System,"New York, NY 10029 (Yorkville area)",http://www.indeed.com/rc/clk?jk=ae14db21c74c970e
338,Indeed,c550c315246fc02a,Research Analyst,Cushman & Wakefield,"New York, NY",http://www.indeed.com/rc/clk?jk=c550c315246fc02a
340,Indeed,d8020cf241b6ae15,Data Scientist,CompIQ,"New York, NY",http://www.indeed.com/rc/clk?jk=d8020cf241b6ae15
341,Indeed,240110095ef923da,CIB ? Global Index Research Quantitative Analyst ? Associate,JP Morgan Chase,"New York, NY 10179 (Midtown area)",http://www.indeed.com/rc/clk?jk=240110095ef923da
348,Indeed,cf884f089c8c3c05,Equity Research Analyst - Value Equities Team,AllianceBernstein,"New York, NY 10105 (Midtown area)",http://www.indeed.com/rc/clk?jk=cf884f089c8c3c05
350,Indeed,b2b4e54f8b0c03fd,"Data Scientist, Natural Language Processing",KPMG,"New York, NY 10154 (Midtown area)",http://www.indeed.com/rc/clk?jk=b2b4e54f8b0c03fd
351,Indeed,2c876a44c3081c6d,"Research Scientist, Sr",Yahoo! Inc.,"New York, NY",http://www.indeed.com/rc/clk?jk=2c876a44c3081c6d
352,Indeed,12028e9098c21993,Institutional Data Analyst,Weill Cornell Medicine,"New York, NY",http://www.indeed.com/rc/clk?jk=12028e9098c21993
353,Indeed,778f094da7163522,PM/Data Analyst - Wealth Management,Computing Concepts Inc.,"Weehawken, NJ 07086",http://www.indeed.com/rc/clk?jk=778f094da7163522
354,Indeed,ee1687c0958d694c,Junior Marketing Strategist,Carto,"Brooklyn, NY",http://www.indeed.com/rc/clk?jk=ee1687c0958d694c
355,Indeed,779725e5aee56d5b,Halo for Financial Services Data Science Senior Associate,PricewaterhouseCoopers LLC,"New York, NY 10002 (Lower East Side area)",http://www.indeed.com/rc/clk?jk=779725e5aee56d5b
356,Indeed,b582c4c8e1ec62d7,Senior Data Scientist,EPAM Systems,"New York, NY 10010 (Gramercy area)",http://www.indeed.com/rc/clk?jk=b582c4c8e1ec62d7
362,Indeed,7cc46b77c947c5c6,Research - Analytical Data Scientist,Morgan Stanley,"New York, NY 10032 (Washington Heights area)",http://www.indeed.com/rc/clk?jk=7cc46b77c947c5c6
363,Indeed,c041510ee946e018,Quantitative Researcher / Data Scientist,DRW,"New York, NY",http://www.indeed.com/rc/clk?jk=c041510ee946e018
365,Indeed,1d076e46a8d63d31,"Data Scientist, Forecast Analyst",NBCUniversal,"New York, NY",http://www.indeed.com/rc/clk?jk=1d076e46a8d63d31
367,Indeed,d9b92f49fd23df73,"Research Data Analyst , Bureau of Veterinary and Pest Control Services",DEPT OF HEALTH/MENTAL HYGIENE,"Manhattan, NY",http://www.indeed.com/rc/clk?jk=d9b92f49fd23df73
370,Indeed,c92ec2a6b9c78eb4,HBO Research Analyst,HBO,"New York, NY",http://www.indeed.com/rc/clk?jk=c92ec2a6b9c78eb4
371,Indeed,510f4b0a1f2892f6,Data Scientist,JW Player,"New York, NY 10018 (Clinton area)",http://www.indeed.com/rc/clk?jk=510f4b0a1f2892f6
378,Indeed,75e9ac1d378147dc,Equity Research Analyst,Cognizant,"New York, NY",http://www.indeed.com/rc/clk?jk=75e9ac1d378147dc
379,Indeed,151e98d2400adf8a,Data Scientist,AIG,"New York, NY",http://www.indeed.com/rc/clk?jk=151e98d2400adf8a
380,Indeed,936115ad7facc3cd,Data Analyst,NYU School of Medicine,"New York, NY",http://www.indeed.com/rc/clk?jk=936115ad7facc3cd
381,Indeed,e9995a891e6bd7b2,Sr Statistician SAS Programmer,Columbia University,"New York, NY",http://www.indeed.com/rc/clk?jk=e9995a891e6bd7b2
383,Indeed,e73162a71812e84f,Data Clerk II,Weill Cornell Medicine,"New York, NY",http://www.indeed.com/rc/clk?jk=e73162a71812e84f
384,Indeed,e985b9c6d26db807,"Quantitative Analyst, Financial Institutions Ratings",S&P Global Ratings,"New York, NY 10002 (Lower East Side area)",http://www.indeed.com/rc/clk?jk=e985b9c6d26db807
385,Indeed,c3cf98d98f6da65e,"Analyst, Automated Trading",Xaxis,"New York, NY",http://www.indeed.com/rc/clk?jk=c3cf98d98f6da65e
386,Indeed,77334e7b63eadc9c,"Lead Analyst, Accounting Research and Policy",NATIONAL GRID CO USA (NE POWER),"Brooklyn, NY",http://www.indeed.com/rc/clk?jk=77334e7b63eadc9c
387,Indeed,5d33dca8cbdb84f4,Business Intelligence Developer II,Weill Cornell Medicine,"New York, NY",http://www.indeed.com/rc/clk?jk=5d33dca8cbdb84f4
393,Indeed,4b889eddff61e677,Data Science Curriculum Lead,DataCamp,"New York, NY",http://www.indeed.com/rc/clk?jk=4b889eddff61e677
394,Indeed,fcff8a07d78bd956,Analytics Developer,Morgan Stanley,"New York, NY 10032 (Washington Heights area)",http://www.indeed.com/rc/clk?jk=fcff8a07d78bd956
395,Indeed,d92e7d4f7f96f7dd,Bioinformatics Analyst,Memorial Sloan Kettering,"New York, NY",http://www.indeed.com/rc/clk?jk=d92e7d4f7f96f7dd
397,Indeed,d8c7605c45f72fbb,"City Research Scientist Level I, Correctional Health Services",NYC Health + Hospitals,"New York, NY",http://www.indeed.com/rc/clk?jk=d8c7605c45f72fbb
398,Indeed,09aa3749ea4ced7e,Sr. Manager Data Science,Comcast,"New York, NY 10001 (Chelsea area)",http://www.indeed.com/rc/clk?jk=09aa3749ea4ced7e
399,Indeed,a56c8eaebc54012d,Director of Analytics,UncommonGoods,"New York, NY 10014 (West Village area)",http://www.indeed.com/rc/clk?jk=a56c8eaebc54012d
400,Indeed,be4c59648f504863,Data Scientist with NLP Experience,EXL,"Jersey City, NJ",http://www.indeed.com/rc/clk?jk=be4c59648f504863
401,Indeed,2f1a77e507901050,Revenue Integrity Analyst,Ambulatory/Outpatient NYU Hospitals Center,"New York, NY",http://www.indeed.com/rc/clk?jk=2f1a77e507901050
402,Indeed,a8d89d6a69fa89c6,Data Engineer,Aetion,"New York, NY",http://www.indeed.com/rc/clk?jk=a8d89d6a69fa89c6
407,Indeed,863aafb1eb78349b,Data Engineer,Dailymotion,"New York, NY",http://www.indeed.com/rc/clk?jk=863aafb1eb78349b
410,Indeed,1b868735292e5d10,Machine Learning Developer,JP Morgan Chase,"Jersey City, NJ 07310 (Downtown area)",http://www.indeed.com/rc/clk?jk=1b868735292e5d10
411,Indeed,0874f76c0d971ab8,Research Analyst,Avison Young,"New York, NY 10036",http://www.indeed.com/rc/clk?jk=0874f76c0d971ab8
414,Indeed,7aca1acb8c0d6240,Institute Postdoctoral Fellow (Omics & Big Data),Icahn School of Medicine at Mount Sinai,"New York, NY",http://www.indeed.com/rc/clk?jk=7aca1acb8c0d6240
415,Indeed,c04e738d28337ea7,Data Scientist CO,CAPCO,"New York, NY 10271 (Financial District area)",http://www.indeed.com/rc/clk?jk=c04e738d28337ea7
416,Indeed,d733a2b0e1e55695,Data Scientist,FactSet,"New York, NY 10279 (Financial District area)",http://www.indeed.com/rc/clk?jk=d733a2b0e1e55695
422,Indeed,bc5d5dcd2410d7c3,Project Manager and Research Analyst Intern,Delve,"New York, NY",http://www.indeed.com/rc/clk?jk=bc5d5dcd2410d7c3
423,Indeed,a38c39485ba8f874,"Data Manager, Research Computing",New York Genome Center,"New York, NY 10013 (Tribeca area)",http://www.indeed.com/rc/clk?jk=a38c39485ba8f874
424,Indeed,504f614f16ceef66,Science Analyst II,AIG,"New York, NY",http://www.indeed.com/rc/clk?jk=504f614f16ceef66
425,Indeed,1af4294ee15f4598,Organizational Effectiveness & Analytics Specialist,Unilever,"Englewood Cliffs, NJ",http://www.indeed.com/rc/clk?jk=1af4294ee15f4598
426,Indeed,396095092f1df695,Sr. Analyst - IBM Media,GroupM,"New York, NY",http://www.indeed.com/rc/clk?jk=396095092f1df695
427,Indeed,514a28e087266682,Senior Machine Learning Software Engineer,Gilt Groupe,"New York, NY 10016 (Gramercy area)",http://www.indeed.com/rc/clk?jk=514a28e087266682
428,Indeed,1a7a1d4c603cb5e6,Vice President ? Senior Quantitative Analyst,BNP Paribas,"New York, NY",http://www.indeed.com/rc/clk?jk=1a7a1d4c603cb5e6
429,Indeed,527bc595847bde82,Data Scientist,FactSet Research Systems,"New York, NY 10279 (Financial District area)",http://www.indeed.com/rc/clk?jk=527bc595847bde82
431,Indeed,cb490807f7dbded8,Data Scientist,Diverse Lynx,"New York, NY",http://www.indeed.com/rc/clk?jk=cb490807f7dbded8
437,Indeed,22623608df01fbf7,Director & Actuary Advanced Analytics,Guardian Life Insurance Company,"New York, NY",http://www.indeed.com/rc/clk?jk=22623608df01fbf7
438,Indeed,3106a95a3904e0a4,Machine Learning Technical Writer,Capital One,"New York, NY",http://www.indeed.com/rc/clk?jk=3106a95a3904e0a4
439,Indeed,0b572ae73cdc7a0b,Enterprise Data Governance Analyst,NYU Langone Health System,"New York, NY",http://www.indeed.com/rc/clk?jk=0b572ae73cdc7a0b
441,Indeed,1d9c3758ec892b06,Data Scientist,Blackwood Seven,"New York, NY",http://www.indeed.com/rc/clk?jk=1d9c3758ec892b06
443,Indeed,c8b099f388892de8,Predictive Analytics (Machine Learning),"Kennedy Unlimited Inc, Professional Staffing","New York, NY",http://www.indeed.com/rc/clk?jk=c8b099f388892de8
444,Indeed,3b65c58728fc3dc1,"Senior Analyst, Site Optimization and Analytics",Casper,"New York, NY",http://www.indeed.com/rc/clk?jk=3b65c58728fc3dc1
445,Indeed,2682c78ac34ef669,Data Scientist,Main Hire Staffing,"New York, NY",http://www.indeed.com/rc/clk?jk=2682c78ac34ef669
452,Indeed,0c646fbcb9a2f467,VP of Data Science,Beeswax,"New York, NY",http://www.indeed.com/rc/clk?jk=0c646fbcb9a2f467
453,Indeed,2ce4b1ed49c0d2db,Machine Learning Infrastructure Engineer,Schrodinger,"New York, NY",http://www.indeed.com/rc/clk?jk=2ce4b1ed49c0d2db
454,Indeed,7e4555be106cbeb5,Data Scientist,Tapad,"New York, NY",http://www.indeed.com/rc/clk?jk=7e4555be106cbeb5
455,Indeed,bb6357046c191179,"Director, Marketing Advanced Analytics & Campaign Management",OppenheimerFunds,"New York, NY",http://www.indeed.com/rc/clk?jk=bb6357046c191179
456,Indeed,944289a97936ed9f,Data Visualization Engineer,MassMutual Financial Group,"New York, NY 10261 (Murray Hill area)",http://www.indeed.com/rc/clk?jk=944289a97936ed9f
458,Indeed,88b2bb963c86c34d,Ultimate Hoops Statistician,Life Time Fitness,"New York, NY",http://www.indeed.com/rc/clk?jk=88b2bb963c86c34d
459,Indeed,1101bb8df39fa324,Data Visualization Engineer,Viacom,"New York, NY",http://www.indeed.com/rc/clk?jk=1101bb8df39fa324
460,Indeed,7e651eac35bb9c91,M&A Research Analyst,Mergermarket Group,"New York, NY",http://www.indeed.com/rc/clk?jk=7e651eac35bb9c91
467,Indeed,712ddfbb1e05907c,STATISTICIAN [Temporary],United Nations,"New York, NY",http://www.indeed.com/rc/clk?jk=712ddfbb1e05907c
469,Indeed,88cd750f382ec111,"Director, System Data Analysis",MTA New York City Transit,"New York, NY",http://www.indeed.com/rc/clk?jk=88cd750f382ec111
470,Indeed,1437db992eab28ae,Research Analyst,Cumulus Media,"New York, NY",http://www.indeed.com/rc/clk?jk=1437db992eab28ae
472,Indeed,b0d3e37660133a4b,Data Analyst II - AC Adolescent Health - Full Time - Days,Mount Sinai Health System,"New York, NY 10029 (Yorkville area)",http://www.indeed.com/rc/clk?jk=b0d3e37660133a4b
475,Indeed,b2d92d2f3b8a40bb,"Quantitative Risk Analyst, Two Harbors",Two Harbors Investment Corp.,"New York, NY 10022 (Midtown area)",http://www.indeed.com/rc/clk?jk=b2d92d2f3b8a40bb
483,Indeed,e0116622ab3e7b56,Data Scientist and Managing Strategy Consultant WW Advanced Analytics,IBM,"New York, NY",http://www.indeed.com/rc/clk?jk=e0116622ab3e7b56
484,Indeed,4379e3c22df2d23d,Quantitative Analyst - Electronic Trading,Harris Allied,"New York, NY 10018 (Clinton area)",http://www.indeed.com/rc/clk?jk=4379e3c22df2d23d
485,Indeed,3bf61ccfd548f221,Data Science Manager - Banking Analytics,McKinsey & Company,"New York, NY 10022 (Midtown area)",http://www.indeed.com/rc/clk?jk=3bf61ccfd548f221
489,Indeed,19f6738b429ae73f,Customer Success Analyst,Custoria,"New York, NY",http://www.indeed.com/rc/clk?jk=19f6738b429ae73f
490,Indeed,8da76ec7692d42d1,Team Lead Data Scientist - Predictive Analytics,Grubhub,"New York, NY",http://www.indeed.com/rc/clk?jk=8da76ec7692d42d1
491,Indeed,ec2d4fee9beba798,Market Research Analyst,DTX Production (NY) Inc,"New York, NY 10018 (Clinton area)",http://www.indeed.com/rc/clk?jk=ec2d4fee9beba798
498,Indeed,da0c268a7baa973c,Chief Data Scientist,S&P Global,"New York, NY",http://www.indeed.com/rc/clk?jk=da0c268a7baa973c
500,Indeed,f6ceb6f3bc7096b9,Data Scientist - Advertising Product and Platforms,Spotify,"New York, NY 10011 (Chelsea area)",http://www.indeed.com/rc/clk?jk=f6ceb6f3bc7096b9
501,Indeed,2a0e5543cc0cb888,Lead Data Scientist,Harnham,"New York, NY",http://www.indeed.com/rc/clk?jk=2a0e5543cc0cb888
502,Indeed,773373c8b4fa01bd,Associate Analyst Digital Research,Scripps Networks,"New York, NY 10011 (Chelsea area)",http://www.indeed.com/rc/clk?jk=773373c8b4fa01bd
506,Indeed,4e555fd93fac7c06,Data Scientist,Atyeti,"New York, NY 10010 (Gramercy area)",http://www.indeed.com/rc/clk?jk=4e555fd93fac7c06
513,Indeed,f5a42951661a56c7,Machine Learning Scientist ? Advertiser Intelligence,Amazon Corporate LLC,"New York, NY",http://www.indeed.com/rc/clk?jk=f5a42951661a56c7
515,Indeed,110189a6fe031ea1,Statistical SAS Analyst,Experis,"New York, NY 10001 (Chelsea area)",http://www.indeed.com/rc/clk?jk=110189a6fe031ea1
516,Indeed,399d4d7396ea2dd1,Data Analytics Engineer,Fractal Industries,"New York, NY",http://www.indeed.com/rc/clk?jk=399d4d7396ea2dd1
517,Indeed,6f669f1c30aa478b,"Senior Data Scientist , Senior Associate (48828)",New York Life Insurance Co,"New York, NY",http://www.indeed.com/rc/clk?jk=6f669f1c30aa478b
518,Indeed,ccf8ce1d601184c9,Predictive Modelers and Data Scientist,Oliver James Associates,"New York, NY",http://www.indeed.com/rc/clk?jk=ccf8ce1d601184c9
519,Indeed,77573f3d899bbfa1,Senior Data Strategy Analyst,"Neustar, Inc.","New York, NY 10012 (Little Italy area)",http://www.indeed.com/rc/clk?jk=77573f3d899bbfa1
521,Indeed,b710da1b453c5d0a,Lead Data Scientist ? Machine Learning,NPD,"New York, NY",http://www.indeed.com/rc/clk?jk=b710da1b453c5d0a
527,Indeed,03c481cdf91a08d2,Senior Data Scientist,Spreemo,"New York, NY",http://www.indeed.com/rc/clk?jk=03c481cdf91a08d2
529,Indeed,10393cf5ced62a3e,Junior Market Research Analyst,Ridgewood Savings Bank,"Queens, NY",http://www.indeed.com/rc/clk?jk=10393cf5ced62a3e
531,Indeed,3d32120155ec034c,Research Operations Analyst,7Park Data,"New York, NY",http://www.indeed.com/rc/clk?jk=3d32120155ec034c
532,Indeed,85a922ceb2045112,Software Engineer / Research Scientist - Machine Learning Team,Bloomberg,"New York, NY",http://www.indeed.com/rc/clk?jk=85a922ceb2045112
533,Indeed,b3743e564ae5c0bd,Director of Advanced Analytics,FreshDirect,"Long Island City, NY",http://www.indeed.com/rc/clk?jk=b3743e564ae5c0bd
534,Indeed,ae5b2b31f7b4a576,Equity Research REIT Analyst,UBS,"New York, NY",http://www.indeed.com/rc/clk?jk=ae5b2b31f7b4a576
535,Indeed,2108db4aa14aa6d2,Junior Capital Budget Statistician,DEPT OF DESIGN & CONSTRUCTION,"New York, NY",http://www.indeed.com/rc/clk?jk=2108db4aa14aa6d2
536,Indeed,6d1f386e51d49d9f,Bioinformatics Analyst,"Envisagenics, Inc.","New York, NY",http://www.indeed.com/rc/clk?jk=6d1f386e51d49d9f
543,Indeed,a4e0c675d691767d,Research Analyst,NRT LLC,"New York, NY",http://www.indeed.com/rc/clk?jk=a4e0c675d691767d
545,Indeed,a3da99d99e824557,Research Analyst,Women's World Banking,"New York, NY 10168 (Murray Hill area)",http://www.indeed.com/rc/clk?jk=a3da99d99e824557
546,Indeed,b1ddcaa94c815964,Senior Data Engineer ( Search / IR / Python / ML / NLP / AI ),Venturi Ltd,"New York, NY",http://www.indeed.com/rc/clk?jk=b1ddcaa94c815964
547,Indeed,a02a46ed47e9792e,Temporary Program Assistant,The New York Academy of Sciences,"New York, NY 10007 (Financial District area)",http://www.indeed.com/rc/clk?jk=a02a46ed47e9792e
548,Indeed,c0c4b6a4986934ae,Data Science Program Manager- CVP,New York Life Insurance Co,"New York, NY",http://www.indeed.com/rc/clk?jk=c0c4b6a4986934ae
550,Indeed,9ed1b7f0025ef174,Epic Cadence Analyst,NYU Langone Health System,"New York, NY",http://www.indeed.com/rc/clk?jk=9ed1b7f0025ef174
551,Indeed,cc8a67b09f77efe5,"Computational Scientist, Oncological Sciences",Mount Sinai Health System,"New York, NY 10029 (Yorkville area)",http://www.indeed.com/rc/clk?jk=cc8a67b09f77efe5
558,Indeed,7635b22af9937a7c,OSPE Program Analyst,DEPT OF ENVIRONMENT PROTECTION,"Queens, NY",http://www.indeed.com/rc/clk?jk=7635b22af9937a7c
559,Indeed,6538dc9323511725,"Director, Data Science",Integral Ad Science,"New York, NY 10003 (Greenwich Village area)",http://www.indeed.com/rc/clk?jk=6538dc9323511725
561,Indeed,28af5b79262fe56c,Software Engineer,Schireson Associates,"New York, NY 10018 (Clinton area)",http://www.indeed.com/rc/clk?jk=28af5b79262fe56c
562,Indeed,bc18f3f10a9cb605,Lead Ad Tech Machine Learning Engineer,Spotify,"New York, NY 10011 (Chelsea area)",http://www.indeed.com/rc/clk?jk=bc18f3f10a9cb605
563,Indeed,bb7049e0e50bacb5,"Applied Research Scientist, Machine Learning & NLP",Spreemo,"New York, NY",http://www.indeed.com/rc/clk?jk=bb7049e0e50bacb5
564,Indeed,e99359d0daf4098e,Technical/Research Data Analyst,The HUMAN Project (THP),"Brooklyn, NY 11206 (Williamsburg area)",http://www.indeed.com/rc/clk?jk=e99359d0daf4098e
572,Indeed,5946dbf23d7bab3a,"Assoc Dir, Statistical Service",WebMD,"New York, NY",http://www.indeed.com/rc/clk?jk=5946dbf23d7bab3a
575,Indeed,da9e0f94204eacd6,"Sr. Consultant - Sr. Data Scientist - Jersey City, NJ",Capgemini,"Jersey City, NJ",http://www.indeed.com/rc/clk?jk=da9e0f94204eacd6
576,Indeed,679bd05b0807cf5c,Business Strategy & Digital Analyst,Sudler& Hennessey,"New York, NY",http://www.indeed.com/rc/clk?jk=679bd05b0807cf5c
577,Indeed,0b77417dfd890d7c,"Sr. Associate, Data Scientist",New York Life Insurance Co,"New York, NY",http://www.indeed.com/rc/clk?jk=0b77417dfd890d7c
578,Indeed,fe0a8655f5d8deb1,Healthcare Research Analyst,Guidepoint Global,"New York, NY 10017 (Midtown area)",http://www.indeed.com/rc/clk?jk=fe0a8655f5d8deb1
580,Indeed,fa2e60348bcdeb06,Data Scientist,QED National,"New York, NY 10150 (Midtown area)",http://www.indeed.com/rc/clk?jk=fa2e60348bcdeb06
588,Indeed,bca85bc1e8a86f4e,"City Research Scientist, Bureau of Sexually Transmitted Disease Control",DEPT OF HEALTH/MENTAL HYGIENE,"Queens, NY",http://www.indeed.com/rc/clk?jk=bca85bc1e8a86f4e
589,Indeed,af39542c74ac1a4d,Assistant Research Scientist,Teachers College Columbia University,"New York, NY",http://www.indeed.com/rc/clk?jk=af39542c74ac1a4d
590,Indeed,03599e113be3e2e0,Data Scientist @ Predictive Analytics Startup,Jobspring Partners,"New York, NY",http://www.indeed.com/rc/clk?jk=03599e113be3e2e0
591,Indeed,df90565dd7a3a617,Data Analyst; Applecart Political,Applecart,"New York, NY",http://www.indeed.com/rc/clk?jk=df90565dd7a3a617
592,Indeed,90eab6213999f2e0,Data Analyst; Applecart Advocacy,Applecart,"New York, NY",http://www.indeed.com/rc/clk?jk=90eab6213999f2e0
594,Indeed,180a084b7e580411,Research Data Specialist II,Weill Cornell Medicine,"New York, NY",http://www.indeed.com/rc/clk?jk=180a084b7e580411
596,Indeed,fb582c2bd8bd502c,Portfolio Research Analyst,"Two Sigma Investments, LLC.","New York, NY",http://www.indeed.com/rc/clk?jk=fb582c2bd8bd502c
603,Indeed,c1213b2a98a5bf78,"Lead Data Scientist, Digital Intelligence",JP Morgan Chase,"New York, NY 10001 (Chelsea area)",http://www.indeed.com/rc/clk?jk=c1213b2a98a5bf78
604,Indeed,b938b56c8afddfd8,ASSOCIATE SCIENTIST,Mount Sinai Health System,"New York, NY 10029 (Yorkville area)",http://www.indeed.com/rc/clk?jk=b938b56c8afddfd8
605,Indeed,69c73da05e57b2ee,"Quantitative Analyst, Financial Institutions Ratings",S&P Global,"New York, NY",http://www.indeed.com/rc/clk?jk=69c73da05e57b2ee
608,Indeed,79a9b1912a4c4a4f,"SVP for Evaluation & Strategy, Program Evaluation and Data Analysis",CAMBA,"Brooklyn, NY",http://www.indeed.com/rc/clk?jk=79a9b1912a4c4a4f
609,Indeed,ade7be733636fdd6,Project Assistant,NYU School of Medicine,"New York, NY",http://www.indeed.com/rc/clk?jk=ade7be733636fdd6
610,Indeed,ffb34f84f060517b,Data Science Translator - TMT Sector,McKinsey & Company,"New York, NY 10022 (Midtown area)",http://www.indeed.com/rc/clk?jk=ffb34f84f060517b
611,Indeed,2f8466421d787928,Coop/Intern -Assoc Scientist Prod Perf Evaluation,L'Oreal USA,"Clark, NJ 07066",http://www.indeed.com/rc/clk?jk=2f8466421d787928
618,Indeed,ef760f4351639ea4,Senior Data Architect,Bank of America,"Jersey City, NJ 07302 (Downtown area)",http://www.indeed.com/rc/clk?jk=ef760f4351639ea4
619,Indeed,e043a434c7c72263,Sr. Market Research Analyst,E*TRADE FINANCIAL,"New York, NY",http://www.indeed.com/rc/clk?jk=e043a434c7c72263
620,Indeed,a21c1e3bb5fa67e2,"Senior Scientist, Protein Molecular Dynamics and Statistical Mechanics",Schrodinger,"New York, NY",http://www.indeed.com/rc/clk?jk=a21c1e3bb5fa67e2
621,Indeed,494002b737e536c6,"Equity Research Analyst, New York",Berenberg Bank,"New York, NY",http://www.indeed.com/rc/clk?jk=494002b737e536c6
622,Indeed,4e67415964f96cdf,Senior Radiology IT Analyst,NYU Langone Health System,"New York, NY",http://www.indeed.com/rc/clk?jk=4e67415964f96cdf
623,Indeed,c66c1907c050fa33,Regulatory Assistant,Weill Cornell Medicine,"New York, NY",http://www.indeed.com/rc/clk?jk=c66c1907c050fa33
624,Indeed,cba382c5ce760367,Associate Statistician / Quantitative Marketing Analyst,WebMD,"New York, NY",http://www.indeed.com/rc/clk?jk=cba382c5ce760367
626,Indeed,64a77d1ab0198ee5,Research Analyst - Beverage Industry,Rabobank,"New York, NY",http://www.indeed.com/rc/clk?jk=64a77d1ab0198ee5
632,Indeed,e905efaae1437539,Data Scientist,Global Intellectuals,"Newark, NJ",http://www.indeed.com/rc/clk?jk=e905efaae1437539
633,Indeed,268d231ccdd62e7d,"Senior Specialist, Data Science",Prudential,"Newark, NJ",http://www.indeed.com/rc/clk?jk=268d231ccdd62e7d
635,Indeed,70ece8e57518e333,Senior Data Scientist,Gilt Groupe,"New York, NY 10016 (Gramercy area)",http://www.indeed.com/rc/clk?jk=70ece8e57518e333
636,Indeed,7154d95b9f8a1126,Senior Data Scientist,Loadsmart,"New York, NY",http://www.indeed.com/rc/clk?jk=7154d95b9f8a1126
637,Indeed,df2219a9450b9b62,Statistical Scientist,Medidata Solutions,"New York, NY 10003 (Greenwich Village area)",http://www.indeed.com/rc/clk?jk=df2219a9450b9b62
638,Indeed,5f750bbdbf303e08,Research Associate,DEPT OF YOUTH & COMM DEV SRVS,"Manhattan, NY",http://www.indeed.com/rc/clk?jk=5f750bbdbf303e08
641,Indeed,e87fc999977b8a86,Sr. Data Scientist,United Technologies Corp. Headquarters,"Brooklyn, NY",http://www.indeed.com/rc/clk?jk=e87fc999977b8a86
647,Indeed,3fe3b387808e5b8a,"Director of Data Science and Analytics, Corporate Vice President (50026)",New York Life Insurance Co,"New York, NY",http://www.indeed.com/rc/clk?jk=3fe3b387808e5b8a
648,Indeed,36ea521319ecb69a,DIRECTOR OF COORDINATED ENTRY,HRA/DEPT OF SOCIAL SERVICES,"Manhattan, NY",http://www.indeed.com/rc/clk?jk=36ea521319ecb69a
650,Indeed,814fe21ee2bfed95,Laboratory Technologist,Weill Cornell Medicine,"New York, NY",http://www.indeed.com/rc/clk?jk=814fe21ee2bfed95
652,Indeed,e3fd8bb2e3f1a032,Director Data Science,AdTheorent,"New York, NY",http://www.indeed.com/rc/clk?jk=e3fd8bb2e3f1a032
